"user_id","pv_count","buy_count","cart_count","fav_count","buy_rate","active_score","high_freq_category","update_time"
"1010537","17","1","7","0","0.0588","0.34","2158079","10/5/2026 20:49:39"
"1010539","50","1","2","0","0.02","0.57","285583","10/5/2026 20:49:39"
"1010541","53","0","11","0","0","0.75","2945933","10/5/2026 20:49:39"
"1010553","47","0","4","4","0","0.63","1080785","10/5/2026 20:49:39"
"1010558","51","0","4","11","0","0.81","3002561","10/5/2026 20:49:39"
"1010560","74","1","1","0","0.0135","0.79","2355072","10/5/2026 20:49:39"
"1010564","23","1","0","0","0.0435","0.26","1158475","10/5/2026 20:49:39"
"1010566","125","2","3","1","0.016","1.39","672001","10/5/2026 20:49:39"
"1010568","104","1","6","2","0.0096","1.23","2578647","10/5/2026 20:49:39"
"1010572","115","1","10","1","0.0087","1.4","3607361","10/5/2026 20:49:39"
"1010582","59","2","5","0","0.0339","0.75","4181361","10/5/2026 20:49:39"
"1010583","40","0","2","0","0","0.44","1422474","10/5/2026 20:49:39"
"1010584","18","0","2","2","0","0.26","3002561","10/5/2026 20:49:39"
"1010585","11","0","1","0","0","0.13","634390","10/5/2026 20:49:39"
"1010590","7","2","0","0","0.2857","0.13","3004853","10/5/2026 20:49:39"
"1010593","40","1","3","0","0.025","0.49","982926","10/5/2026 20:49:39"
"1010596","47","2","16","0","0.0426","0.85","4756105","10/5/2026 20:49:39"
"1010598","32","2","6","0","0.0625","0.5","2939262","10/5/2026 20:49:39"
"1010599","91","0","0","6","0","1.03","2520377","10/5/2026 20:49:39"
"1010603","106","8","15","1","0.0755","1.62","2520771","10/5/2026 20:49:39"
"1010608","60","1","3","0","0.0167","0.69","4756105","10/5/2026 20:49:39"
"1010611","32","1","1","1","0.0313","0.39","4580532","10/5/2026 20:49:39"
"1010612","34","0","4","10","0","0.62","4358294","10/5/2026 20:49:39"
"1010617","33","0","0","0","0","0.33","672001","10/5/2026 20:49:39"
"1010630","88","1","3","1","0.0114","0.99","2926020","10/5/2026 20:49:39"
"1010638","35","4","0","0","0.1143","0.47","4444302","10/5/2026 20:49:39"
"1010641","42","1","5","0","0.0238","0.55","4756105","10/5/2026 20:49:39"
"1010646","39","0","4","0","0","0.47","401357","10/5/2026 20:49:39"
"1010652","44","0","3","1","0","0.52","149192","10/5/2026 20:49:39"
"1010655","29","1","1","2","0.0345","0.38","1349561","10/5/2026 20:49:39"
"1010657","19","0","0","0","0","0.19","3252144","10/5/2026 20:49:39"
"1010658","10","1","1","0","0.1","0.15","2030976","10/5/2026 20:49:39"
"1010659","26","0","0","0","0","0.26","1320293","10/5/2026 20:49:39"
"1010664","18","4","1","0","0.2222","0.32","4801426","10/5/2026 20:49:39"
"1010679","31","0","1","0","0","0.33","2939262","10/5/2026 20:49:39"
"1010687","32","0","3","0","0","0.38","2247787","10/5/2026 20:49:39"
"1010690","75","2","0","3","0.0267","0.87","2419959","10/5/2026 20:49:39"
"1010691","161","5","1","0","0.0311","1.78","318219","10/5/2026 20:49:39"
"1010694","25","1","8","1","0.04","0.46","2939262","10/5/2026 20:49:39"
"1010697","33","1","0","3","0.0303","0.42","1879194","10/5/2026 20:49:39"
"1010704","55","1","0","7","0.0182","0.72","3108044","10/5/2026 20:49:39"
"1010706","48","1","0","6","0.0208","0.63","1320293","10/5/2026 20:49:39"
"1010711","56","2","0","21","0.0357","1.04","1464116","10/5/2026 20:49:39"
"1010713","7","0","6","0","0","0.19","1994940","10/5/2026 20:49:39"
"1010721","57","0","2","4","0","0.69","1312642","10/5/2026 20:49:39"
"1010736","163","1","1","0","0.0061","1.68","3607361","10/5/2026 20:49:39"
"1010739","19","0","1","0","0","0.21","2939262","10/5/2026 20:49:39"
"1010754","16","2","0","1","0.125","0.24","3879308","10/5/2026 20:49:39"
"1010755","103","1","5","0","0.0097","1.16","4801426","10/5/2026 20:49:39"
"1010765","57","1","2","0","0.0175","0.64","2355072","10/5/2026 20:49:39"
"1010771","63","0","3","0","0","0.69","223690","10/5/2026 20:49:39"
"1010772","7","0","1","0","0","0.09","2419959","10/5/2026 20:49:39"
"1010780","36","1","5","0","0.0278","0.49","886203","10/5/2026 20:49:39"
"1010783","12","0","2","0","0","0.16","4776297","10/5/2026 20:49:39"
"1010784","26","2","0","0","0.0769","0.32","3617337","10/5/2026 20:49:39"
"1010785","170","10","26","11","0.0588","2.74","2644484","10/5/2026 20:49:39"
"1010806","172","3","2","5","0.0174","1.95","3645362","10/5/2026 20:49:39"
"1010816","176","3","7","2","0.017","2.03","4756105","10/5/2026 20:49:39"
"1010817","89","1","1","0","0.0112","0.94","573847","10/5/2026 20:49:39"
"1010836","43","0","2","0","0","0.47","982926","10/5/2026 20:49:39"
"1010839","44","4","3","0","0.0909","0.62","3504022","10/5/2026 20:49:39"
"1010853","37","3","7","0","0.0811","0.6","4217906","10/5/2026 20:49:39"
"1010857","35","3","7","0","0.0857","0.58","4022701","10/5/2026 20:49:39"
"1010861","117","2","10","0","0.0171","1.43","4145813","10/5/2026 20:49:39"
"1010864","83","5","0","1","0.0602","1","1299190","10/5/2026 20:49:39"
"1010869","61","6","0","1","0.0984","0.81","1320293","10/5/2026 20:49:39"
"1010870","35","5","4","0","0.1429","0.58","4145813","10/5/2026 20:49:39"
"1010872","34","0","69","44","0","2.6","411153","10/5/2026 20:49:39"
"1010874","17","1","1","0","0.0588","0.22","1528701","10/5/2026 20:49:39"
"1010889","48","0","0","0","0","0.48","1320293","10/5/2026 20:49:39"
"1010896","150","4","7","0","0.0267","1.76","102272","10/5/2026 20:49:39"
"1010899","40","5","0","0","0.125","0.55","1879194","10/5/2026 20:49:39"
"1010912","12","1","2","0","0.0833","0.19","983613","10/5/2026 20:49:39"
"1010915","25","3","1","0","0.12","0.36","2096639","10/5/2026 20:49:39"
"1010919","51","2","10","1","0.0392","0.79","1879672","10/5/2026 20:49:39"
"1010944","194","2","14","0","0.0103","2.28","4170419","10/5/2026 20:49:39"
"1010945","41","1","6","0","0.0244","0.56","3479353","10/5/2026 20:49:39"
"1010947","77","3","12","1","0.039","1.12","285583","10/5/2026 20:49:39"
"1010953","73","4","3","0","0.0548","0.91","4756105","10/5/2026 20:49:39"
"1010966","20","0","0","0","0","0.2","1125484","10/5/2026 20:49:39"
"1010978","130","6","8","2","0.0462","1.68","245030","10/5/2026 20:49:39"
"1010981","125","3","4","0","0.024","1.42","1051370","10/5/2026 20:49:39"
"1010984","96","0","0","4","0","1.04","2465336","10/5/2026 20:49:39"
"1010995","103","0","1","0","0","1.05","4145813","10/5/2026 20:49:39"
"1011000","15","0","1","0","0","0.17","448398","10/5/2026 20:49:39"
"1011004","60","1","1","5","0.0167","0.75","4756105","10/5/2026 20:49:39"
"1011005","78","3","12","1","0.0385","1.13","4181361","10/5/2026 20:49:39"
"1011017","66","1","0","11","0.0152","0.91","4145813","10/5/2026 20:49:39"
"1011018","30","0","1","1","0","0.34","1320782","10/5/2026 20:49:39"
"1011021","149","10","10","11","0.0671","2.21","4643350","10/5/2026 20:49:39"
"1011024","93","1","15","0","0.0108","1.26","3681810","10/5/2026 20:49:39"
"1011030","12","1","0","0","0.0833","0.15","293545","10/5/2026 20:49:39"
"1011036","40","1","11","1","0.025","0.67","2459106","10/5/2026 20:49:39"
"1011046","65","0","2","0","0","0.69","2735466","10/5/2026 20:49:39"
"1011050","111","2","11","2","0.018","1.43","235534","10/5/2026 20:49:39"
"1011052","202","1","3","0","0.005","2.11","3607361","10/5/2026 20:49:39"
"1011054","33","0","0","2","0","0.37","1080785","10/5/2026 20:49:39"
"1011062","246","0","17","0","0","2.8","982926","10/5/2026 20:49:39"
"1011072","56","1","3","0","0.0179","0.65","2520377","10/5/2026 20:49:39"
"1011079","38","2","6","0","0.0526","0.56","1299190","10/5/2026 20:49:39"
"1011084","46","2","0","0","0.0435","0.52","113102","10/5/2026 20:49:39"
"1011086","251","1","0","5","0.004","2.64","4217906","10/5/2026 20:49:39"
"1011092","35","0","6","1","0","0.49","1102540","10/5/2026 20:49:39"
"1011096","32","4","1","9","0.125","0.64","3598912","10/5/2026 20:49:39"
"1011097","15","0","0","1","0","0.17","902556","10/5/2026 20:49:39"
"1011098","11","0","0","0","0","0.11","1252230","10/5/2026 20:49:39"
"1011100","43","1","0","0","0.0233","0.46","2671397","10/5/2026 20:49:39"
"1011108","50","2","5","3","0.04","0.72","3004853","10/5/2026 20:49:39"
"1011118","30","1","5","0","0.0333","0.43","4700878","10/5/2026 20:49:39"
"1011120","30","3","5","0","0.1","0.49","1349561","10/5/2026 20:49:39"
"1011128","173","2","19","0","0.0116","2.17","634390","10/5/2026 20:49:39"
"1011169","105","1","0","1","0.0095","1.1","4145813","10/5/2026 20:49:39"
"1011171","248","3","39","10","0.0121","3.55","4756105","10/5/2026 20:49:39"
"1011172","28","2","1","0","0.0714","0.36","3607361","10/5/2026 20:49:39"
"1011173","27","3","11","0","0.1111","0.58","4921805","10/5/2026 20:49:39"
"1011181","66","6","7","0","0.0909","0.98","2640118","10/5/2026 20:49:39"
"1011190","52","0","2","9","0","0.74","4462359","10/5/2026 20:49:39"
"1011202","28","1","3","0","0.0357","0.37","551706","10/5/2026 20:49:39"
"1011207","22","3","0","3","0.1364","0.37","174239","10/5/2026 20:49:39"
"1011209","14","0","0","0","0","0.14","2096639","10/5/2026 20:49:39"
"1011211","46","0","7","0","0","0.6","2465336","10/5/2026 20:49:39"
"1011213","12","0","0","0","0","0.12","2982027","10/5/2026 20:49:39"
"1011214","42","1","4","0","0.0238","0.53","4921805","10/5/2026 20:49:39"
"1011217","25","3","4","0","0.12","0.42","2735466","10/5/2026 20:49:39"
"1011219","81","4","3","0","0.0494","0.99","3904106","10/5/2026 20:49:39"
"1011222","246","1","3","13","0.0041","2.81","4170419","10/5/2026 20:49:39"
"1011227","73","2","10","0","0.0274","0.99","2520377","10/5/2026 20:49:39"
"1011235","70","1","2","0","0.0143","0.77","982926","10/5/2026 20:49:39"
"1011248","194","3","3","0","0.0155","2.09","1879194","10/5/2026 20:49:39"
"1011254","65","2","19","0","0.0308","1.09","2778281","10/5/2026 20:49:39"
"1011258","30","1","0","1","0.0333","0.35","3004853","10/5/2026 20:49:39"
"1011259","86","0","13","0","0","1.12","1879194","10/5/2026 20:49:39"
"1011266","102","1","0","19","0.0098","1.43","3607361","10/5/2026 20:49:39"
"1011272","59","2","5","1","0.0339","0.77","4719814","10/5/2026 20:49:39"
"1011277","47","0","2","0","0","0.51","2129666","10/5/2026 20:49:39"
"1011290","59","1","3","0","0.0169","0.68","1320293","10/5/2026 20:49:39"
"1011293","19","1","0","0","0.0526","0.22","1253595","10/5/2026 20:49:39"
"1011310","27","0","2","0","0","0.31","285583","10/5/2026 20:49:39"
"1011322","45","3","8","3","0.0667","0.76","634390","10/5/2026 20:49:39"
"1011326","32","2","4","0","0.0625","0.46","4284875","10/5/2026 20:49:39"
"1011332","136","1","6","1","0.0074","1.53","4022701","10/5/2026 20:49:39"
"1011340","20","1","0","1","0.05","0.25","5053508","10/5/2026 20:49:39"
"1011347","38","0","3","0","0","0.44","4357323","10/5/2026 20:49:39"
"1011361","9","2","0","0","0.2222","0.15","3087458","10/5/2026 20:49:39"
"1011365","238","1","1","6","0.0042","2.55","4756105","10/5/2026 20:49:39"
"1011377","37","0","2","0","0","0.41","3123784","10/5/2026 20:49:39"
"1011387","11","1","1","1","0.0909","0.18","245312","10/5/2026 20:49:39"
"1011388","50","1","0","0","0.02","0.53","4357323","10/5/2026 20:49:39"
"1011390","86","12","3","5","0.1395","1.38","5052842","10/5/2026 20:49:39"
"1011391","43","2","2","0","0.0465","0.53","2520377","10/5/2026 20:49:39"
"1011397","28","1","2","0","0.0357","0.35","4181361","10/5/2026 20:49:39"
"1011400","88","0","4","0","0","0.96","2885642","10/5/2026 20:49:39"
"1011402","84","0","0","28","0","1.4","4756105","10/5/2026 20:49:39"
"1011409","96","3","0","17","0.0313","1.39","4756105","10/5/2026 20:49:39"
"1011415","52","0","2","5","0","0.66","4145813","10/5/2026 20:49:39"
"1011419","16","0","0","0","0","0.16","4919077","10/5/2026 20:49:39"
"1011420","91","1","0","13","0.011","1.2","4145813","10/5/2026 20:49:39"
"1011422","64","0","3","0","0","0.7","4756105","10/5/2026 20:49:39"
"1011431","122","1","2","8","0.0082","1.45","3607361","10/5/2026 20:49:39"
"1011439","47","0","3","1","0","0.55","672001","10/5/2026 20:49:39"
"1011444","88","0","8","11","0","1.26","149192","10/5/2026 20:49:39"
"1011459","109","0","1","13","0","1.37","1379146","10/5/2026 20:49:39"
"1011470","61","3","2","0","0.0492","0.74","4643350","10/5/2026 20:49:39"
"1011487","135","2","4","0","0.0148","1.49","5071267","10/5/2026 20:49:39"
"1011490","67","1","3","0","0.0149","0.76","622168","10/5/2026 20:49:39"
"1011499","7","2","2","0","0.2857","0.17","284968","10/5/2026 20:49:39"
"1011514","64","0","0","8","0","0.8","4756105","10/5/2026 20:49:39"
"1011521","32","5","9","0","0.1563","0.65","3002561","10/5/2026 20:49:39"
"1011523","32","0","2","0","0","0.36","2892802","10/5/2026 20:49:39"
"1011527","126","1","17","5","0.0079","1.73","3607361","10/5/2026 20:49:39"
"1011529","41","1","1","0","0.0244","0.46","2640118","10/5/2026 20:49:39"
"1011530","26","0","4","0","0","0.34","200278","10/5/2026 20:49:39"
"1011532","75","0","0","2","0","0.79","3607361","10/5/2026 20:49:39"
"1011543","38","0","1","4","0","0.48","2885642","10/5/2026 20:49:39"
"1011555","28","0","0","0","0","0.28","4170419","10/5/2026 20:49:39"
"1011565","165","3","1","0","0.0182","1.76","2228184","10/5/2026 20:49:39"
"1011567","27","1","7","0","0.037","0.44","2355072","10/5/2026 20:49:39"
"1011574","8","0","5","0","0","0.18","4558987","10/5/2026 20:49:39"
"1011581","41","6","15","1","0.1463","0.91","1567637","10/5/2026 20:49:39"
"1011591","29","2","2","1","0.069","0.41","3566034","10/5/2026 20:49:39"
"1011599","19","0","1","0","0","0.21","4085342","10/5/2026 20:49:39"
"1011624","3","0","0","0","0","0.03","4697972","10/5/2026 20:49:39"
"1011631","122","2","9","0","0.0164","1.46","4756105","10/5/2026 20:49:39"
"1011633","17","1","7","0","0.0588","0.34","1029459","10/5/2026 20:49:39"
"1011647","89","0","2","0","0","0.93","3844144","10/5/2026 20:49:39"
"1011648","100","0","3","0","0","1.06","1879194","10/5/2026 20:49:39"
"1011651","21","2","0","0","0.0952","0.27","2885642","10/5/2026 20:49:39"
"1011652","46","8","6","0","0.1739","0.82","3897386","10/5/2026 20:49:39"
"1011655","133","7","13","7","0.0526","1.94","982926","10/5/2026 20:49:39"
"1011656","27","0","0","0","0","0.27","2885642","10/5/2026 20:49:39"
"1011669","13","1","0","0","0.0769","0.16","4022701","10/5/2026 20:49:39"
"1011676","19","0","4","0","0","0.27","672001","10/5/2026 20:49:39"
"1011681","22","0","0","0","0","0.22","703487","10/5/2026 20:49:39"
"1011685","21","1","0","0","0.0476","0.24","3473739","10/5/2026 20:49:39"
"1011686","76","0","2","0","0","0.8","2355072","10/5/2026 20:49:39"
"1011692","11","0","0","7","0","0.25","4719814","10/5/2026 20:49:39"
"1011695","105","0","4","0","0","1.13","2735466","10/5/2026 20:49:39"
"1011696","22","0","0","0","0","0.22","2247787","10/5/2026 20:49:39"
"1011697","56","2","3","0","0.0357","0.68","4145813","10/5/2026 20:49:39"
"1011698","33","1","3","0","0.0303","0.42","1615537","10/5/2026 20:49:39"
"1011699","68","3","1","6","0.0441","0.91","372289","10/5/2026 20:49:39"
"1011703","33","1","1","0","0.0303","0.38","2355072","10/5/2026 20:49:39"
"1011704","42","1","2","0","0.0238","0.49","2465336","10/5/2026 20:49:39"
"1011705","15","3","5","0","0.2","0.34","982926","10/5/2026 20:49:39"
"1011709","20","5","2","0","0.25","0.39","1595193","10/5/2026 20:49:39"
"1011717","26","0","2","0","0","0.3","848854","10/5/2026 20:49:39"
"1011725","166","2","10","0","0.012","1.92","2465336","10/5/2026 20:49:39"
"1011729","73","3","6","0","0.0411","0.94","1467750","10/5/2026 20:49:39"
"1011730","60","1","2","0","0.0167","0.67","223690","10/5/2026 20:49:39"
"1011735","28","0","0","0","0","0.28","2939262","10/5/2026 20:49:39"
"1011745","24","3","0","1","0.125","0.35","2966303","10/5/2026 20:49:39"
"1011749","243","1","24","0","0.0041","2.94","4756105","10/5/2026 20:49:39"
"1011752","17","1","0","0","0.0588","0.2","3645362","10/5/2026 20:49:39"
"1011758","112","0","5","0","0","1.22","4756105","10/5/2026 20:49:39"
"1011760","31","1","0","0","0.0323","0.34","2129666","10/5/2026 20:49:39"
"1011763","49","0","0","2","0","0.53","1729993","10/5/2026 20:49:39"
"1011773","18","1","0","0","0.0556","0.21","4894095","10/5/2026 20:49:39"
"1011782","49","0","0","2","0","0.53","2735466","10/5/2026 20:49:39"
"1011789","225","2","21","46","0.0089","3.65","3607361","10/5/2026 20:49:39"
"1011793","60","6","1","4","0.1","0.88","4558987","10/5/2026 20:49:39"
"1011799","13","4","4","0","0.3077","0.33","1464116","10/5/2026 20:49:39"
"1011802","38","1","7","5","0.0263","0.65","1275696","10/5/2026 20:49:39"
"1011816","15","0","0","0","0","0.15","4078249","10/5/2026 20:49:39"
"1011824","15","0","1","0","0","0.17","2939262","10/5/2026 20:49:39"
"1011826","83","1","3","3","0.012","0.98","2355072","10/5/2026 20:49:39"
"1011827","29","0","0","0","0","0.29","3582241","10/5/2026 20:49:39"
"1011828","33","1","0","1","0.0303","0.38","876318","10/5/2026 20:49:39"
"1011839","99","1","5","0","0.0101","1.12","4145813","10/5/2026 20:49:39"
"1011841","10","1","0","0","0.1","0.13","2885642","10/5/2026 20:49:39"
"1011846","27","0","7","0","0","0.41","2626421","10/5/2026 20:49:39"
"1011847","70","0","1","0","0","0.72","4639855","10/5/2026 20:49:39"
"1011862","14","0","0","0","0","0.14","4217906","10/5/2026 20:49:39"
"1011864","59","0","6","0","0","0.71","65720","10/5/2026 20:49:39"
"1011867","6","2","1","0","0.3333","0.14","4151801","10/5/2026 20:49:39"
"1011868","14","1","1","0","0.0714","0.19","3102560","10/5/2026 20:49:39"
"1011872","142","9","2","6","0.0634","1.85","2735466","10/5/2026 20:49:39"
"1011880","201","1","2","17","0.005","2.42","4897718","10/5/2026 20:49:39"
"1011886","109","1","1","3","0.0092","1.2","1575622","10/5/2026 20:49:39"
"1011891","37","0","2","4","0","0.49","3956037","10/5/2026 20:49:39"
"1011892","56","0","0","0","0","0.56","2926020","10/5/2026 20:49:39"
"1011893","7","0","0","0","0","0.07","4700878","10/5/2026 20:49:39"
"1011910","34","0","0","0","0","0.34","2986945","10/5/2026 20:49:39"
"1011911","17","1","0","0","0.0588","0.2","4558987","10/5/2026 20:49:39"
"1011915","30","0","0","2","0","0.34","2465336","10/5/2026 20:49:39"
"1011919","32","2","0","0","0.0625","0.38","4756105","10/5/2026 20:49:39"
"1011921","19","0","0","0","0","0.19","2982027","10/5/2026 20:49:39"
"1011923","68","1","0","1","0.0147","0.73","2885642","10/5/2026 20:49:39"
"1011937","179","2","12","0","0.0112","2.09","1792277","10/5/2026 20:49:39"
"1011938","13","0","2","0","0","0.17","174239","10/5/2026 20:49:39"
"1011939","56","0","6","0","0","0.68","4801426","10/5/2026 20:49:39"
"1011942","34","0","1","0","0","0.36","982926","10/5/2026 20:49:39"
"1011943","328","4","10","3","0.0122","3.66","2465336","10/5/2026 20:49:39"
"1011960","167","4","2","0","0.024","1.83","2228184","10/5/2026 20:49:39"
"1011961","90","3","0","13","0.0333","1.25","2885642","10/5/2026 20:49:39"
"1011967","34","0","9","0","0","0.52","4242717","10/5/2026 20:49:39"
"1011969","7","0","0","0","0","0.07","1879194","10/5/2026 20:49:39"
"1011981","24","0","0","4","0","0.32","4015820","10/5/2026 20:49:39"
"1011986","21","2","4","0","0.0952","0.35","3118167","10/5/2026 20:49:39"
"1011988","89","0","4","0","0","0.97","4022701","10/5/2026 20:49:39"
"1011992","30","2","2","2","0.0667","0.44","4284875","10/5/2026 20:49:39"
"1011996","117","4","6","0","0.0342","1.41","2735466","10/5/2026 20:49:39"
"1012000","152","3","6","9","0.0197","1.91","1080785","10/5/2026 20:49:39"
"1012002","22","7","0","0","0.3182","0.43","4958794","10/5/2026 20:49:39"
"1012003","62","0","1","2","0","0.68","3607361","10/5/2026 20:49:39"
"1012012","63","1","1","9","0.0159","0.86","3607361","10/5/2026 20:49:39"
"1012013","67","0","17","0","0","1.01","3607361","10/5/2026 20:49:39"
"1012017","115","2","33","1","0.0174","1.89","2520377","10/5/2026 20:49:39"
"1012022","25","5","8","29","0.2","1.14","2640118","10/5/2026 20:49:39"
"1012028","49","1","1","0","0.0204","0.54","2735466","10/5/2026 20:49:39"
"1012031","66","1","0","1","0.0152","0.71","2321441","10/5/2026 20:49:39"
"1012033","68","0","9","0","0","0.86","4756105","10/5/2026 20:49:39"
"1012040","37","3","1","0","0.0811","0.48","3673049","10/5/2026 20:49:39"
"1012048","133","2","39","0","0.015","2.17","285583","10/5/2026 20:49:39"
"1012050","40","1","4","0","0.025","0.51","722945","10/5/2026 20:49:39"
"1012054","23","0","0","3","0","0.29","4813803","10/5/2026 20:49:39"
"1012057","19","0","4","0","0","0.27","4756105","10/5/2026 20:49:39"
"1012060","33","2","0","2","0.0606","0.43","3616520","10/5/2026 20:49:39"
"1012062","6","1","2","0","0.1667","0.13","4794845","10/5/2026 20:49:39"
"1012063","79","0","17","3","0","1.19","2520377","10/5/2026 20:49:39"
"1012070","65","2","3","0","0.0308","0.77","4242717","10/5/2026 20:49:39"
"1012075","19","4","0","0","0.2105","0.31","4801426","10/5/2026 20:49:39"
"1012081","32","0","1","0","0","0.34","2355072","10/5/2026 20:49:39"
"1012082","26","1","0","4","0.0385","0.37","122108","10/5/2026 20:49:39"
"1012086","47","1","3","0","0.0213","0.56","3177764","10/5/2026 20:49:39"
"1012093","155","2","6","4","0.0129","1.81","3323023","10/5/2026 20:49:39"
"1012095","30","0","1","0","0","0.32","4643350","10/5/2026 20:49:39"
"1012102","41","1","6","0","0.0244","0.56","1464116","10/5/2026 20:49:39"
"1012104","116","1","20","0","0.0086","1.59","4756105","10/5/2026 20:49:39"
"1012105","166","8","8","2","0.0482","2.1","154040","10/5/2026 20:49:39"
"1012110","42","3","12","0","0.0714","0.75","865039","10/5/2026 20:49:39"
"1012116","65","1","1","0","0.0154","0.7","4217906","10/5/2026 20:49:39"
"1012122","78","0","0","48","0","1.74","383749","10/5/2026 20:49:39"
"1012125","28","2","0","0","0.0714","0.34","3422001","10/5/2026 20:49:39"
"1012127","17","0","0","0","0","0.17","883960","10/5/2026 20:49:39"
"1012133","7","1","0","0","0.1429","0.1","3598912","10/5/2026 20:49:39"
"1012148","11","14","0","2","1.2727","0.57","1406426","10/5/2026 20:49:39"
"1012155","51","1","2","0","0.0196","0.58","210544","10/5/2026 20:49:39"
"1012164","23","1","2","1","0.0435","0.32","1014564","10/5/2026 20:49:39"
"1012169","56","0","9","0","0","0.74","2465336","10/5/2026 20:49:39"
"1012177","57","0","3","5","0","0.73","883960","10/5/2026 20:49:39"
"1012179","18","0","1","0","0","0.2","2578647","10/5/2026 20:49:39"
"1012191","4","2","2","0","0.5","0.14","3740075","10/5/2026 20:49:39"
"1012198","51","1","5","3","0.0196","0.7","4170419","10/5/2026 20:49:39"
"1012203","71","0","8","0","0","0.87","2355072","10/5/2026 20:49:39"
"1012208","59","1","8","0","0.0169","0.78","4357323","10/5/2026 20:49:39"
"1012210","99","0","0","3","0","1.05","4145813","10/5/2026 20:49:39"
"1012222","6","1","1","0","0.1667","0.11","906800","10/5/2026 20:49:39"
"1012232","41","5","1","0","0.122","0.58","4145813","10/5/2026 20:49:39"
"1012237","7","1","0","0","0.1429","0.1","1691699","10/5/2026 20:49:39"
"1012242","38","0","0","0","0","0.38","2096639","10/5/2026 20:49:39"
"1012252","5","2","0","0","0.4","0.11","4357323","10/5/2026 20:49:39"
"1012257","15","2","2","0","0.1333","0.25","1879194","10/5/2026 20:49:39"
"1012275","331","7","24","0","0.0211","4","3004853","10/5/2026 20:49:39"
"1012277","120","4","15","0","0.0333","1.62","4357323","10/5/2026 20:49:39"
"1012284","267","2","4","9","0.0075","2.99","4756105","10/5/2026 20:49:39"
"1012287","36","1","2","6","0.0278","0.55","4756105","10/5/2026 20:49:39"
"1012290","218","3","4","0","0.0138","2.35","4170419","10/5/2026 20:49:39"
"1012293","84","3","7","0","0.0357","1.07","3738615","10/5/2026 20:49:39"
"1012296","64","1","2","0","0.0156","0.71","2052526","10/5/2026 20:49:39"
"1012298","152","4","6","25","0.0263","2.26","2920476","10/5/2026 20:49:39"
"1012299","111","0","1","4","0","1.21","982926","10/5/2026 20:49:39"
"1012313","94","1","8","2","0.0106","1.17","1320293","10/5/2026 20:49:39"
"1012321","35","0","4","1","0","0.45","622168","10/5/2026 20:49:39"
"1012326","15","0","0","0","0","0.15","2419959","10/5/2026 20:49:39"
"1012333","63","4","23","0","0.0635","1.21","2160135","10/5/2026 20:49:39"
"1012337","9","0","3","0","0","0.15","1778777","10/5/2026 20:49:39"
"1012338","65","2","2","6","0.0308","0.87","4238676","10/5/2026 20:49:39"
"1012343","50","0","0","0","0","0.5","4756105","10/5/2026 20:49:39"
"1012344","12","1","0","0","0.0833","0.15","4468927","10/5/2026 20:49:39"
"1012352","28","0","3","0","0","0.34","1879194","10/5/2026 20:49:39"
"1012358","25","4","3","0","0.16","0.43","2778281","10/5/2026 20:49:39"
"1012359","10","0","3","0","0","0.16","4498047","10/5/2026 20:49:39"
"1012373","133","4","9","13","0.0301","1.89","982926","10/5/2026 20:49:39"
"1012380","141","2","16","0","0.0142","1.79","570735","10/5/2026 20:49:39"
"1012395","164","4","5","13","0.0244","2.12","2640118","10/5/2026 20:49:39"
"1012403","69","0","11","0","0","0.91","3607361","10/5/2026 20:49:39"
"1012411","144","3","12","0","0.0208","1.77","1488813","10/5/2026 20:49:39"
"1012415","44","3","5","0","0.0682","0.63","2355072","10/5/2026 20:49:39"
"1012420","42","0","1","2","0","0.48","4357323","10/5/2026 20:49:39"
"1012426","47","4","2","0","0.0851","0.63","1125862","10/5/2026 20:49:39"
"1012428","34","0","7","3","0","0.54","1080785","10/5/2026 20:49:39"
"1012432","35","0","3","0","0","0.41","153285","10/5/2026 20:49:39"
"1012440","28","0","0","1","0","0.3","4181361","10/5/2026 20:49:39"
"1012445","32","1","2","0","0.0313","0.39","1029459","10/5/2026 20:49:39"
"1012459","204","1","0","0","0.0049","2.07","1464116","10/5/2026 20:49:39"
"1012467","14","1","0","0","0.0714","0.17","5071267","10/5/2026 20:49:39"
"1012468","16","0","0","0","0","0.16","1575622","10/5/2026 20:49:39"
"1012469","92","2","5","2","0.0217","1.12","2228184","10/5/2026 20:49:39"
"1012472","103","0","0","5","0","1.13","1573426","10/5/2026 20:49:39"
"1012474","32","1","0","0","0.0313","0.35","1320293","10/5/2026 20:49:39"
"1012478","28","0","4","1","0","0.38","4756105","10/5/2026 20:49:39"
"1012489","60","0","3","0","0","0.66","4756105","10/5/2026 20:49:39"
"1012498","15","2","1","1","0.1333","0.25","3624696","10/5/2026 20:49:39"
"1012500","162","0","5","0","0","1.72","2596428","10/5/2026 20:49:39"
"1012501","48","4","4","2","0.0833","0.72","2925160","10/5/2026 20:49:39"
"1012512","23","1","0","0","0.0435","0.26","4145813","10/5/2026 20:49:39"
"1012516","94","2","9","0","0.0213","1.18","4181361","10/5/2026 20:49:39"
"1012524","105","2","4","0","0.019","1.19","4217906","10/5/2026 20:49:39"
"1012525","77","6","7","4","0.0779","1.17","1308457","10/5/2026 20:49:39"
"1012528","28","1","2","8","0.0357","0.51","3673501","10/5/2026 20:49:39"
"1012529","61","0","3","5","0","0.77","4756105","10/5/2026 20:49:39"
